PersonalID,FirstName,MiddleName,LastName,NameSuffix,NameDataQuality,SSN,SSNDataQuality,DOB,DOBDataQuality,Sex,AmIndAKNative,Asian,BlackAfAmerican,HispanicLatinao,MidEastNAfrican,NativeHIPacific,White,RaceNone,AdditionalRaceEthnicity,VeteranStatus,YearEnteredService,YearSeparated,WorldWarII,KoreanWar,VietnamWar,DesertStorm,AfghanistanOEF,IraqOIF,IraqOND,OtherTheater,MilitaryBranch,DischargeStatus,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"C21237","Intensity",,"Gilt",,1,"579691014",1,2022-10-19,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-24 14:47:13,2023-09-09 15:56:49,"RSO152U",,"LSAv8TestJul271308"
"C21240","Numb",,"Tissue",,1,"502144495",1,1977-04-25,1,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2023-08-24 16:00:33,2023-08-24 16:00:33,"NXS106U",,"LSAv8TestJul271308"
"C21243","Weedy",,"Cream",,1,"211909946",1,1996-03-19,1,,1,1,0,0,0,1,0,,,0,,,,,,,,,,,,,2023-08-24 17:24:57,2023-08-25 10:40:29,"NXS103U",,"LSAv8TestJul271308"
"C21246","Emblazon",,"Neutral",,1,"839998219",1,1976-08-22,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-25 05:05:20,2024-01-27 09:02:57,"NXS114U",,"LSAv8TestJul271308"
"C21249","Diatom",,"Eagle",,1,"366601767",1,1998-12-12,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-25 05:07:10,2023-09-08 12:52:38,"NXS114U",,"LSAv8TestJul271308"
"C21252","Roof",,"Formation",,1,"216637535",1,2001-08-01,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-25 10:17:56,2023-08-25 10:17:56,"NXS108U",,"LSAv8TestJul271308"
"C21255","Lettuce",,"Cornflower",,1,"754317646",1,1971-07-25,1,,1,1,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-25 10:20:55,2025-11-29 16:35:39,"NXS135U",,"LSAv8TestJul271308"
"C21258","Lavender",,"Revolite",,1,,8,2024-04-05,1,,0,0,1,0,0,0,1,,,99,,,,,,,,,,,,,2023-08-25 13:40:28,2023-08-25 13:40:28,"RSO152U",,"LSAv8TestJul271308"
"C21261","Ginseng",,"Sirius",,1,,8,2025-02-19,1,,0,0,1,0,0,0,1,,,99,,,,,,,,,,,,,2023-08-25 13:41:45,2023-08-25 13:41:45,"RSO152U",,"LSAv8TestJul271308"
"C21264","Charcoal",,"Embellishment",,1,"118574296",1,1962-10-16,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-08-25 15:07:33,2024-12-28 08:24:59,"RRH155U",,"LSAv8TestJul271308"
"C21267","Building",,"Gaiety",,1,"338864827",1,1991-04-25,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-08-25 15:12:51,2024-05-26 12:44:50,"NXS114U",,"LSAv8TestJul271308"
"C21270","Riband",,"Intertwining",,1,"825610809",1,1957-05-28,1,,1,0,0,0,0,0,0,,,1,,,,,,,,,,,,,2023-08-25 15:50:37,2023-08-25 15:50:37,"PSH119U",,"LSAv8TestJul271308"
"C21273","Quietistic",,"Aralac",,1,"520420600",1,1966-03-26,1,,0,0,0,0,0,0,1,,,1,,,,,,,,,,,,,2023-08-26 08:54:37,2025-08-17 11:21:08,"NBN105U",,"LSAv8TestJul271308"
"C21276","Georgette",,"Edifice",,1,"786405618",1,1986-10-26,1,,0,0,1,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-26 09:16:51,2023-08-26 09:16:51,"RRH132U",,"LSAv8TestJul271308"
"C21279","Warpage",,"Streamer",,1,,8,2009-01-14,1,,1,1,0,0,1,0,0,,,0,,,,,,,,,,,,,2023-08-26 09:20:22,2023-08-26 09:20:22,"RRH132U",,"LSAv8TestJul271308"
"C21282","Appearance",,"Pip",,1,,8,2013-01-28,1,,0,0,1,1,0,0,1,,,0,,,,,,,,,,,,,2023-08-26 09:22:16,2023-08-26 09:22:16,"RRH132U",,"LSAv8TestJul271308"
"C21285","Intertexture",,"Subject",,1,,8,2013-02-13,1,,0,0,1,1,0,0,1,,,0,,,,,,,,,,,,,2023-08-26 09:23:47,2023-08-26 09:23:47,"RRH132U",,"LSAv8TestJul271308"
"C21288","Arrangement",,"Velon",,1,"295673623",1,1980-07-19,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-08-26 09:25:02,2023-09-01 11:55:18,"RRH132U",,"LSAv8TestJul271308"
"C21291","Rectory",,"Damask",,1,"792796843",1,1996-06-08,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-08-26 10:49:53,2024-05-26 12:44:08,"NXS114U",,"LSAv8TestJul271308"
"C21297","Intertwining",,"Chicken",,1,"101554145",1,1994-10-28,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-26 14:40:36,2023-08-26 14:40:36,"NXS106U",,"LSAv8TestJul271308"
"C21300","Sorrel",,"Caricature",,1,"515432729",1,2001-03-03,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-08-26 15:04:51,2023-08-26 15:04:51,"NXS106U",,"LSAv8TestJul271308"
"C21303","Marrow",,"Taper",,1,,8,2023-08-04,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-08-26 17:58:22,2024-12-29 06:22:13,"NXS103U",,"LSAv8TestJul271308"
"C21306","Cosmopolite",,"Fiber",,1,"604767052",1,1967-08-19,1,,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,2023-08-27 07:26:03,2023-08-27 07:26:03,"NXS129U",,"LSAv8TestJul271308"
"C21309","Cucumber",,"Plot",,1,"539397833",1,1975-07-14,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-27 09:51:38,2023-08-27 09:51:38,"NXS116U",,"LSAv8TestJul271308"
"C21312","Quilting",,"Blond",,1,"832785815",1,1985-12-17,1,,1,0,1,1,0,0,0,,,0,,,,,,,,,,,,,2023-08-27 11:05:05,2023-08-27 11:05:05,"NXS112U",,"LSAv8TestJul271308"
"C21315","Redo",,"Snarl",,1,"657943119",1,2015-10-05,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-27 11:10:49,2023-08-27 11:10:49,"NXS112U",,"LSAv8TestJul271308"
"C21318","Veil",,"Distillation",,1,"460565423",1,2015-05-29,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-27 11:11:38,2023-08-27 11:11:38,"NXS112U",,"LSAv8TestJul271308"
"C21321","Roan",,"Greens",,1,"823075463",1,2005-09-11,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-27 11:13:22,2023-08-27 11:13:22,"NXS112U",,"LSAv8TestJul271308"
"C21324","Engrave",,"Pumpkin",,1,"705679405",1,1976-11-09,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-27 11:46:43,2023-08-27 11:46:43,"NXS112U",,"LSAv8TestJul271308"
"C21327","Beribbon",,"Galaxy",,1,"832305551",1,1966-10-27,1,,0,0,0,0,0,0,1,,,1,,,,,,,,,,,,,2023-08-27 11:51:49,2024-08-12 11:12:38,"TRN104U",,"LSAv8TestJul271308"
"C21333","Acetate",,"Underline",,1,"696672300",1,1964-08-23,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-27 16:01:52,2023-08-31 14:34:02,"NXS103U",,"LSAv8TestJul271308"
"C21336","Mohair",,"Tulle",,1,"250983536",1,1998-09-17,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-28 09:18:10,2023-08-28 09:18:10,"NXS108U",,"LSAv8TestJul271308"
"C21339","Apology",,"Garnishment",,1,"382016579",1,1954-04-03,1,,0,0,0,0,0,0,1,,,1,,,,,,,,,,,,,2023-08-28 11:20:35,2023-12-10 11:54:25,"NXS106U",,"LSAv8TestJul271308"
"C21342","Redecorate",,"Tansy",,1,"728404717",1,1982-12-14,1,,0,0,0,0,0,0,1,,,1,,,,,,,,,,,,,2023-08-28 13:33:01,2023-09-02 14:49:38,"TRN146U",,"LSAv8TestJul271308"
"C21348","Accent",,"Intertwining",,1,"510778747",1,1993-10-21,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-29 11:44:25,2023-08-29 11:44:25,"NXS114U",,"LSAv8TestJul271308"
"C21351","Sporophyte",,"Hall",,1,"242345843",1,1983-05-19,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-08-30 14:11:48,2025-11-27 07:34:42,"RRH160U",,"LSAv8TestJul271308"
"C21354","Visage",,"Extenuate",,1,,8,2022-10-27,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-08-30 15:19:58,2023-08-30 15:19:58,"NXS114U",,"LSAv8TestJul271308"
"C21357","Pad",,"Favor",,1,"373300348",1,1999-03-06,1,,1,0,0,0,1,1,0,,,0,,,,,,,,,,,,,2023-08-30 15:41:23,2023-09-09 13:15:08,"NXS151U",,"LSAv8TestJul271308"
"C21360","Grogram",,"Lucifer",,1,"844962586",1,2016-12-23,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-30 15:43:17,2023-09-09 13:15:20,"NXS151U",,"LSAv8TestJul271308"
"C21363","Turps",,"Sort",,1,"622935238",1,2021-02-01,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-30 15:43:55,2023-09-09 13:14:50,"NXS151U",,"LSAv8TestJul271308"
"C21366","Refuge",,"Anagnorisis",,1,"227991729",1,1962-10-30,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-30 19:13:57,2023-08-30 19:36:09,"NXS138U",,"LSAv8TestJul271308"
"C21369","Celeb",,"Organza",,1,"424539166",1,1973-11-14,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-30 19:23:26,2023-09-03 16:05:27,"NXS109U",,"LSAv8TestJul271308"
"C21372","Dye",,"Basil",,1,"867049627",1,1971-11-03,1,,1,0,0,0,0,0,0,,,1,,,,,,,,,,,,,2023-08-31 07:44:43,2023-08-31 07:44:43,"NXS129U",,"LSAv8TestJul271308"
"C21375","Tangible",,"Contemplative",,1,"862519747",1,2010-12-14,1,,0,0,0,1,0,0,1,,,0,,,,,,,,,,,,,2023-08-31 08:12:11,2023-08-31 08:12:11,"RSO152U",,"LSAv8TestJul271308"
"C21378","Lethargic",,"Oregano",,1,"862519747",1,2010-08-02,1,,0,0,0,1,0,0,1,,,0,,,,,,,,,,,,,2023-08-31 08:13:42,2023-08-31 08:13:42,"RSO152U",,"LSAv8TestJul271308"
"C21381","Candle",,"Alpaca",,1,"308024871",1,2016-11-29,1,,0,0,0,1,0,0,1,,,0,,,,,,,,,,,,,2023-08-31 08:15:00,2023-08-31 08:15:00,"RSO152U",,"LSAv8TestJul271308"
"C21384","Guise",,"Overaccentuate",,1,"812347637",1,2020-10-04,1,,0,0,0,1,0,0,1,,,0,,,,,,,,,,,,,2023-08-31 08:16:19,2023-08-31 08:16:19,"RSO152U",,"LSAv8TestJul271308"
"C21387","Magenta",,"Pigment",,1,"578370160",1,2021-01-06,1,,0,0,0,1,0,0,1,,,0,,,,,,,,,,,,,2023-08-31 08:27:32,2023-12-08 09:16:20,"RSO152U",,"LSAv8TestJul271308"
"C21390","Pile",,"Nature",,1,"798637417",1,2021-08-09,1,,1,0,0,0,1,0,1,,,0,,,,,,,,,,,,,2023-08-31 08:28:26,2023-08-31 08:28:26,"RSO152U",,"LSAv8TestJul271308"
"C21393","Hegemonic",,"Mixture",,1,"822634841",1,1988-03-25,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-08-31 09:32:53,2023-09-16 08:51:00,"NXS113U",,"LSAv8TestJul271308"
"C21396","Spearmint",,"Tonality",,1,"313798930",1,1967-05-23,1,,0,0,0,1,0,0,1,,,0,,,,,,,,,,,,,2023-08-31 10:18:46,2023-09-15 17:37:49,"NXS113U",,"LSAv8TestJul271308"
"C21399","Overcharge",,"Armlet",,1,"378615112",1,1968-11-27,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-08-31 10:53:12,2023-09-15 17:38:51,"NXS113U",,"LSAv8TestJul271308"
"C21402","Italicize",,"Eggshell",,1,"336141208",1,1981-08-28,1,,0,0,0,1,0,0,1,,,0,,,,,,,,,,,,,2023-08-31 11:13:22,2023-08-31 11:13:22,"NXS135U",,"LSAv8TestJul271308"
"C21405","Beans",,"Recognition",,1,"899742380",1,1988-12-24,1,,1,0,0,1,1,0,0,,,0,,,,,,,,,,,,,2023-08-31 11:41:28,2023-09-15 17:40:32,"NXS113U",,"LSAv8TestJul271308"
"C21408","Ideal",,"Herby",,1,"681055947",1,1976-06-17,1,,0,0,0,0,0,0,1,,,99,,,,,,,,,,,,,2023-08-31 12:46:20,2023-08-31 12:46:20,"NXS151U",,"LSAv8TestJul271308"
"C21411","Chestnut",,"Form",,1,"654546877",1,1964-06-19,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-01 08:12:01,2023-09-15 17:43:56,"NXS113U",,"LSAv8TestJul271308"
"C21414","Ultramarine",,"Kind",,1,"668872464",1,1976-11-11,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-01 09:18:13,2023-09-01 09:18:13,"NXS108U",,"LSAv8TestJul271308"
"C21417","Herbs",,"Top",,1,"573843623",1,1986-02-20,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-01 12:39:19,2023-09-01 12:39:19,"NXS114U",,"LSAv8TestJul271308"
"C21420","Algae",,"Grege",,1,"701362325",1,1989-12-08,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-01 14:18:56,2024-08-10 08:51:58,"RRH160U",,"LSAv8TestJul271308"
"C21423","Marrow",,"Nature",,1,"872158136",1,1997-09-27,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-01 14:28:28,2026-04-07 07:16:19,"RRH121U",,"LSAv8TestJul271308"
"C21426","Cerulean",,"Establishment",,1,"719251096",1,2001-07-17,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-01 15:37:00,2023-09-01 15:37:00,"RRH153U",,"LSAv8TestJul271308"
"C21429","Hue",,"Establishment",,1,"699490548",1,1998-12-23,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-02 08:33:04,2023-09-02 08:33:04,"RRH153U",,"LSAv8TestJul271308"
"C21432","Framework",,"Radiciform",,1,"500779860",1,1967-01-28,1,,0,1,1,0,1,0,0,,,0,,,,,,,,,,,,,2023-09-02 09:21:18,2026-01-09 07:28:33,"NXS113U",,"LSAv8TestJul271308"
"C21435","Aralac",,"Pyramid",,1,"613838747",1,1978-09-19,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-02 14:20:46,2023-09-15 17:45:43,"NXS113U",,"LSAv8TestJul271308"
"C21438","Prodigy",,"Tinge",,1,"826832133",1,1968-12-08,1,,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,2023-09-02 16:57:12,2023-09-02 16:57:12,"NXS106U",,"LSAv8TestJul271308"
"C21441","Pelican",,"Brilliant",,1,"716677522",1,1979-07-26,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-03 11:06:14,2024-07-01 10:53:19,"RRH126U",,"LSAv8TestJul271308"
"C21447","Braiding",,"Excuse",,1,"122930662",1,1969-01-22,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-03 21:32:06,2023-09-03 21:32:06,"RRH157U",,"LSAv8TestJul271308"
"C21450","Diva",,"Spud",,1,"341921310",1,1974-08-02,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-09-04 07:36:04,2023-09-04 07:36:04,"NXS116U",,"LSAv8TestJul271308"
"C21453","Purree",,"Sleepy",,1,"301026610",1,2009-11-21,1,,0,1,0,1,0,1,0,,,0,,,,,,,,,,,,,2023-09-04 08:24:16,2023-09-30 12:56:13,"NXS103U",,"LSAv8TestJul271308"
"C21456","Color",,"Acier",,1,"319614830",1,1992-08-29,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-04 12:43:58,2025-07-11 11:09:51,"NXS129U",,"LSAv8TestJul271308"
"C21459","Chard",,"Monocotyl",,1,"801657109",1,2001-04-25,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-09-04 13:15:38,2023-09-04 13:15:38,"NBN105U",,"LSAv8TestJul271308"
"C21462","Illuminator",,"Plan",,1,"516697795",1,2001-06-22,1,,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,2023-09-04 15:40:17,2023-09-04 15:40:17,"NXS114U",,"LSAv8TestJul271308"
"C21465","Hue",,"Clover",,1,,8,2006-10-31,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-09-05 18:32:20,2023-09-07 17:29:53,"NBN105U",,"LSAv8TestJul271308"
"C21537","Platinum",,"Shading",,1,"836010643",1,1959-02-18,1,,0,0,0,1,0,1,0,,,0,,,,,,,,,,,,,2023-09-07 06:28:11,2023-09-08 06:38:48,"NXS109U",,"LSAv8TestJul271308"
"C21555","Emblazonry",,"Muslin",,1,"548849043",1,1990-04-21,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-07 11:21:18,2023-09-07 11:21:18,"NXS147U",,"LSAv8TestJul271308"
"C21567","Cress",,"Bored",,1,"332374223",1,1978-07-27,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-09-07 20:17:03,2023-09-07 20:17:03,"RRH132U",,"LSAv8TestJul271308"
"C21570","Crinoline",,"Tonality",,1,"422260186",1,1986-07-13,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-09-07 21:25:20,2023-09-07 21:25:20,"PSH164U",,"LSAv8TestJul271308"
"C21573","Setup",,"Chamois",,1,"554820293",1,1971-10-02,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-08 06:23:55,2023-09-08 06:24:31,"NXS109U",,"LSAv8TestJul271308"
"C21576","Lacing",,"Stage",,1,"558526544",1,1994-03-04,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-08 06:42:38,2023-09-08 07:04:11,"RSO152U",,"LSAv8TestJul271308"
"C21579","Infiltrate",,"Celeb",,1,"271659931",1,1986-07-18,1,,0,0,1,0,1,0,1,,,0,,,,,,,,,,,,,2023-09-08 08:30:30,2023-09-08 08:32:26,"NXS111U",,"LSAv8TestJul271308"
"C21591","Chamois",,"Seeming",,1,"698470305",1,1981-08-15,1,,0,0,0,1,0,0,1,,,0,,,,,,,,,,,,,2023-09-08 09:56:36,2023-09-10 10:21:38,"NXS103U",,"LSAv8TestJul271308"
"C21594","Fruitlike",,"Fable",,1,"282608708",1,1971-05-21,1,,0,0,0,1,0,1,1,,,0,,,,,,,,,,,,,2023-09-08 10:26:20,2023-09-25 09:26:21,"RRH121U",,"LSAv8TestJul271308"
"C21597","Building",,"Matter",,1,"390377596",1,1998-02-07,1,,0,0,0,1,0,0,1,,,0,,,,,,,,,,,,,2023-09-08 10:27:46,2023-09-25 09:26:31,"RRH121U",,"LSAv8TestJul271308"
"C21600","Cloak",,"Imbue",,1,"438359025",1,1976-05-06,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-08 11:35:49,2023-09-08 11:36:25,"RRH131U",,"LSAv8TestJul271308"
"C21603","Carotene",,"Diagram",,1,"289981488",1,1969-05-26,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-08 11:44:56,2023-09-08 11:44:56,"NXS113U",,"LSAv8TestJul271308"
"C21606","Camouflage",,"Illuminant",,1,"290960851",1,2003-03-14,1,,0,0,0,1,0,0,1,,,0,,,,,,,,,,,,,2023-09-08 12:06:50,2026-05-18 18:01:28,"NXS138U",,"LSAv8TestJul271308"
"C21609","Serge",,"Homespun",,1,"499093325",1,2018-10-28,1,,0,0,0,1,0,0,1,,,0,,,,,,,,,,,,,2023-09-08 12:07:54,2026-05-18 18:01:56,"NXS138U",,"LSAv8TestJul271308"
"C21612","Orchid",,"Ultramarine",,1,"287479185",1,1982-03-04,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-09-08 12:25:09,2023-10-13 18:12:52,"NXS106U",,"LSAv8TestJul271308"
"C21621","Sheers",,"Grapevine",,1,"856386868",1,1981-10-30,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-08 14:52:38,2023-09-08 14:52:38,"NBN105U",,"LSAv8TestJul271308"
"C21624","Acting",,"Patter",,1,"801965130",1,1998-08-17,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-09-08 17:46:15,2023-09-08 17:46:15,"NXS110U",,"LSAv8TestJul271308"
"C21627","Trophy",,"Mohair",,1,,8,2015-12-20,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-09-08 17:47:20,2023-09-08 17:47:20,"NXS110U",,"LSAv8TestJul271308"
"C21630","Ribbon",,"Decontamination",,1,,8,2016-12-06,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-09-08 17:49:30,2023-09-08 17:49:30,"NXS110U",,"LSAv8TestJul271308"
"C21633","Pongee",,"Japan",,1,,8,2017-05-28,1,,0,0,0,1,1,0,1,,,0,,,,,,,,,,,,,2023-09-08 17:50:04,2023-09-08 17:50:04,"NXS110U",,"LSAv8TestJul271308"
"C21636","Embroidery",,"Thyme",,1,,8,2021-09-28,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-09-08 17:50:25,2023-09-08 17:50:25,"NXS110U",,"LSAv8TestJul271308"
"C21639","Quietist",,"Supine",,1,"326789050",1,1962-02-01,1,,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,2023-09-09 02:32:13,2023-10-15 12:16:18,"TRN146U",,"LSAv8TestJul271308"
"C21642","Alpaca",,"Tectonics",,1,"782425816",1,1981-06-09,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-09 06:07:02,2023-09-09 06:08:04,"NXS109U",,"LSAv8TestJul271308"
"C21645","Knitting",,"Turpentine",,1,"134534733",1,1989-04-10,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-09 07:29:22,2023-09-09 07:29:22,"NXS112U",,"LSAv8TestJul271308"
"C21648","Decontamination",,"Grape",,1,,8,2010-07-10,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-09 07:32:03,2023-09-09 07:32:03,"NXS112U",,"LSAv8TestJul271308"
"C21651","Gonfalon",,"Plume",,1,"110560945",1,1964-11-05,1,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2023-09-09 09:39:28,2023-10-09 12:33:18,"NXS113U",,"LSAv8TestJul271308"
"C21663","Important",,"Production",,1,"838271450",1,1990-09-08,1,,0,0,0,1,0,0,1,,,0,,,,,,,,,,,,,2023-09-09 13:31:07,2023-09-09 13:31:07,"NXS111U",,"LSAv8TestJul271308"
"C21666","Oriflamme",,"Cramoisie",,1,,8,2021-08-08,1,,0,0,0,1,0,0,1,,,0,,,,,,,,,,,,,2023-09-09 13:34:59,2023-09-09 13:34:59,"NXS111U",,"LSAv8TestJul271308"
"C21669","Grogram",,"Belladonna",,1,"809394276",1,1978-05-10,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-10 07:39:43,2023-09-10 07:39:43,"NXS129U",,"LSAv8TestJul271308"
"C21681","Overstate",,"Ticking",,1,"610020864",1,1982-07-10,1,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2023-09-10 11:30:13,2023-09-10 11:30:13,"NXS108U",,"LSAv8TestJul271308"
"C21684","Framework",,"Pride",,1,"594564292",1,1994-01-28,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-10 11:35:00,2023-09-10 11:35:00,"NXS127U",,"LSAv8TestJul271308"
"C21699","Varnish",,"Sailcloth",,1,"700613823",99,1973-03-23,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-11 05:56:56,2023-10-16 10:41:21,"NXS113U",,"LSAv8TestJul271308"
"C21702","Liverwort",,"Atoms",,1,,99,2006-01-18,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2023-09-11 08:30:59,2023-09-11 08:30:59,"NXS151U",,"LSAv8TestJul271308"
"C21705","Acting",,"Type",,1,"875973757",1,1965-05-02,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-11 09:00:41,2025-01-24 14:29:32,"NXS113U",,"LSAv8TestJul271308"
"C21708","Shade",,"Tuberous",,1,"539167376",1,1981-03-29,1,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2023-09-11 09:27:34,2023-11-16 09:25:25,"NXS116U",,"LSAv8TestJul271308"
"C21741","Cambric",,"Tansy",,1,"574080212",1,1959-03-27,1,,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,2023-09-11 12:20:00,2023-09-11 12:20:00,"RRH124U",,"LSAv8TestJul271308"
"C21744","Story",,"Tinct",,1,"483601900",1,1976-06-23,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-14 10:20:38,2023-09-23 13:11:54,"NXS116U",,"LSAv8TestJul271308"
"C21747","Burgee",,"Coat",,1,"639278758",1,1984-05-01,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-14 11:28:14,2024-05-26 12:42:14,"NXS106U",,"LSAv8TestJul271308"
"C21768","Deep-Dye",,"Chaplet",,1,,8,2000-10-02,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-14 14:04:28,2023-09-14 14:04:28,"NXS110U",,"LSAv8TestJul271308"
"C21771","Looks",,"Eggshell",,1,"746040430",1,1940-04-30,1,,0,0,0,0,0,0,1,,,1,,,,,,,,,,,,,2023-09-14 14:21:16,2023-09-14 14:21:16,"RRH122U",,"LSAv8TestJul271308"
"C21774","Ground",,"Sheers",,1,"235455858",1,1990-05-07,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-14 18:42:24,2023-09-14 18:42:24,"NXS102U",,"LSAv8TestJul271308"
"C21777","First",,"Tulle",,1,"692375780",1,1996-11-27,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-14 18:44:07,2023-09-14 18:44:07,"NXS102U",,"LSAv8TestJul271308"
"C21780","Pumpkin",,"Unmatched",,1,"113288423",1,2014-02-25,1,,1,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-14 18:45:18,2023-09-14 18:45:18,"NXS102U",,"LSAv8TestJul271308"
"C21783","Shalloon",,"Meretriciousness",,1,"812769261",1,2020-05-30,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-14 18:46:16,2023-09-14 18:46:16,"NXS102U",,"LSAv8TestJul271308"
"C21786","Distillate",,"Dean",,1,"142589585",1,1974-07-28,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-14 19:04:43,2023-09-15 08:58:42,"NXS109U",,"LSAv8TestJul271308"
"C21789","Herbs",,"Traits",,1,"190390063",1,1966-01-13,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2023-09-14 19:20:09,2023-09-14 19:20:57,"RSO152U",,"LSAv8TestJul271308"
